SrcAddr,-1_5.0,-1_2.0,-1_0.0,-1_3.0,-1_4.0,-1_1.0,label
109.145.210.69,20.0,0.0,0.0,0.0,0.0,0.0,0
109.145.222.232,20.0,0.0,0.0,0.0,0.0,0.0,0
109.145.36.131,20.0,0.0,0.0,0.0,0.0,0.0,0
109.148.110.201,20.0,0.0,0.0,0.0,0.0,0.0,0
109.148.13.153,20.0,0.0,0.0,0.0,0.0,0.0,0
109.149.124.133,20.0,0.0,0.0,0.0,0.0,0.0,0
109.149.32.151,20.0,0.0,0.0,0.0,0.0,0.0,0
109.150.186.48,20.0,0.0,0.0,0.0,0.0,0.0,0
109.150.221.65,20.0,0.0,0.0,0.0,0.0,0.0,0
109.151.237.207,20.0,0.0,0.0,0.0,0.0,0.0,0
109.152.120.94,20.0,0.0,0.0,0.0,0.0,0.0,0
109.152.184.113,20.0,0.0,0.0,0.0,0.0,0.0,0
109.152.229.173,20.0,0.0,0.0,0.0,0.0,0.0,0
109.152.24.203,20.0,0.0,0.0,0.0,0.0,0.0,0
109.152.250.151,20.0,0.0,0.0,0.0,0.0,0.0,0
109.152.44.12,20.0,0.0,0.0,0.0,0.0,0.0,0
109.152.53.164,20.0,0.0,0.0,0.0,0.0,0.0,0
109.154.145.72,20.0,0.0,0.0,0.0,0.0,0.0,0
109.154.187.55,20.0,0.0,0.0,0.0,0.0,0.0,0
109.154.243.118,20.0,0.0,0.0,0.0,0.0,0.0,0
109.154.45.156,20.0,0.0,0.0,0.0,0.0,0.0,0
109.155.189.132,20.0,0.0,0.0,0.0,0.0,0.0,0
109.155.197.127,20.0,0.0,0.0,0.0,0.0,0.0,0
109.155.203.13,20.0,0.0,0.0,0.0,0.0,0.0,0
109.155.69.12,20.0,0.0,0.0,0.0,0.0,0.0,0
109.156.235.134,20.0,0.0,0.0,0.0,0.0,0.0,0
109.156.26.24,20.0,0.0,0.0,0.0,0.0,0.0,0
109.157.163.58,20.0,0.0,0.0,0.0,0.0,0.0,0
109.157.193.140,20.0,0.0,0.0,0.0,0.0,0.0,0
109.158.167.164,20.0,0.0,0.0,0.0,0.0,0.0,0
109.158.240.179,20.0,0.0,0.0,0.0,0.0,0.0,0
109.160.0.138,20.0,0.0,0.0,0.0,0.0,0.0,0
109.160.0.218,20.0,0.0,0.0,0.0,0.0,0.0,0
109.160.1.94,20.0,0.0,0.0,0.0,0.0,0.0,0
109.160.101.226,20.0,0.0,0.0,0.0,0.0,0.0,0
109.160.101.231,20.0,0.0,0.0,0.0,0.0,0.0,0
109.160.104.131,20.0,0.0,0.0,0.0,0.0,0.0,0
109.160.108.59,20.0,0.0,0.0,0.0,0.0,0.0,0
109.160.108.96,20.0,0.0,0.0,0.0,0.0,0.0,0
109.160.119.143,20.0,0.0,0.0,0.0,0.0,0.0,0
109.160.13.158,20.0,0.0,0.0,0.0,0.0,0.0,0
109.160.13.25,20.0,0.0,0.0,0.0,0.0,0.0,0
109.160.141.91,20.0,0.0,0.0,0.0,0.0,0.0,0
109.160.143.61,20.0,0.0,0.0,0.0,0.0,0.0,0
109.160.158.142,20.0,0.0,0.0,0.0,0.0,0.0,0
109.160.159.161,20.0,0.0,0.0,0.0,0.0,0.0,0
109.160.187.138,20.0,0.0,0.0,0.0,0.0,0.0,0
109.160.200.151,20.0,0.0,0.0,0.0,0.0,0.0,0
109.160.22.39,20.0,0.0,0.0,0.0,0.0,0.0,0
109.160.235.93,20.0,0.0,0.0,0.0,0.0,0.0,0
109.160.241.171,20.0,0.0,0.0,0.0,0.0,0.0,0
109.160.52.54,20.0,0.0,0.0,0.0,0.0,0.0,0
109.160.58.218,20.0,0.0,0.0,0.0,0.0,0.0,0
109.160.86.182,20.0,0.0,0.0,0.0,0.0,0.0,0
109.161.131.168,20.0,0.0,0.0,0.0,0.0,0.0,0
109.161.16.83,20.0,0.0,0.0,0.0,0.0,0.0,0
109.161.219.16,20.0,0.0,0.0,0.0,0.0,0.0,0
109.161.25.112,20.0,0.0,0.0,0.0,0.0,0.0,0
109.161.254.145,20.0,0.0,0.0,0.0,0.0,0.0,0
109.161.66.9,20.0,0.0,0.0,0.0,0.0,0.0,0
109.161.70.246,20.0,0.0,0.0,0.0,0.0,0.0,0
109.161.74.62,20.0,0.0,0.0,0.0,0.0,0.0,0
109.161.96.12,20.0,0.0,0.0,0.0,0.0,0.0,0
109.162.117.233,20.0,0.0,0.0,0.0,0.0,0.0,0
109.162.187.179,20.0,0.0,0.0,0.0,0.0,0.0,0
109.162.228.35,20.0,0.0,0.0,0.0,0.0,0.0,0
109.162.25.234,20.0,0.0,0.0,0.0,0.0,0.0,0
109.162.33.216,20.0,0.0,0.0,0.0,0.0,0.0,0
109.162.45.15,20.0,0.0,0.0,0.0,0.0,0.0,0
109.162.75.31,20.0,0.0,0.0,0.0,0.0,0.0,0
109.162.80.35,20.0,0.0,0.0,0.0,0.0,0.0,0
109.164.142.22,20.0,0.0,0.0,0.0,0.0,0.0,0
109.164.207.217,20.0,0.0,0.0,0.0,0.0,0.0,0
109.164.245.153,20.0,0.0,0.0,0.0,0.0,0.0,0
109.164.3.183,20.0,0.0,0.0,0.0,0.0,0.0,0
109.164.70.153,20.0,0.0,0.0,0.0,0.0,0.0,0
109.165.108.110,20.0,0.0,0.0,0.0,0.0,0.0,0
109.165.139.216,20.0,0.0,0.0,0.0,0.0,0.0,0
109.165.144.76,20.0,0.0,0.0,0.0,0.0,0.0,0
109.165.145.56,20.0,0.0,0.0,0.0,0.0,0.0,0
109.165.152.66,20.0,0.0,0.0,0.0,0.0,0.0,0
109.165.170.42,20.0,0.0,0.0,0.0,0.0,0.0,0
109.165.174.233,20.0,0.0,0.0,0.0,0.0,0.0,0
109.165.200.112,20.0,0.0,0.0,0.0,0.0,0.0,0
109.165.227.183,20.0,0.0,0.0,0.0,0.0,0.0,0
109.165.31.27,20.0,0.0,0.0,0.0,0.0,0.0,0
109.165.32.69,20.0,0.0,0.0,0.0,0.0,0.0,0
109.165.35.253,20.0,0.0,0.0,0.0,0.0,0.0,0
109.165.46.181,20.0,0.0,0.0,0.0,0.0,0.0,0
109.165.46.249,20.0,0.0,0.0,0.0,0.0,0.0,0
109.165.5.32,20.0,0.0,0.0,0.0,0.0,0.0,0
109.165.56.234,20.0,0.0,0.0,0.0,0.0,0.0,0
109.165.57.5,20.0,0.0,0.0,0.0,0.0,0.0,0
109.165.59.33,20.0,0.0,0.0,0.0,0.0,0.0,0
109.165.62.195,20.0,0.0,0.0,0.0,0.0,0.0,0
109.165.65.190,20.0,0.0,0.0,0.0,0.0,0.0,0
109.165.74.193,20.0,0.0,0.0,0.0,0.0,0.0,0
109.165.84.91,20.0,0.0,0.0,0.0,0.0,0.0,0
109.165.85.34,20.0,0.0,0.0,0.0,0.0,0.0,0
109.166.133.2,20.0,0.0,0.0,0.0,0.0,0.0,0
109.166.137.244,20.0,0.0,0.0,0.0,0.0,0.0,0
109.166.138.136,20.0,0.0,0.0,0.0,0.0,0.0,0
109.166.141.196,20.0,0.0,0.0,0.0,0.0,0.0,0
109.167.110.75,20.0,0.0,0.0,0.0,0.0,0.0,0
109.167.114.117,20.0,0.0,0.0,0.0,0.0,0.0,0
109.167.119.130,20.0,0.0,0.0,0.0,0.0,0.0,0
109.167.24.79,20.0,0.0,0.0,0.0,0.0,0.0,0
109.167.26.246,20.0,0.0,0.0,0.0,0.0,0.0,0
109.167.33.142,20.0,0.0,0.0,0.0,0.0,0.0,0
109.167.36.97,20.0,0.0,0.0,0.0,0.0,0.0,0
109.167.93.183,20.0,0.0,0.0,0.0,0.0,0.0,0
109.168.160.81,20.0,0.0,0.0,0.0,0.0,0.0,0
109.168.5.90,20.0,0.0,0.0,0.0,0.0,0.0,0
109.169.185.22,20.0,0.0,0.0,0.0,0.0,0.0,0
109.169.229.113,20.0,0.0,0.0,0.0,0.0,0.0,0
109.169.229.68,20.0,0.0,0.0,0.0,0.0,0.0,0
109.169.238.8,20.0,0.0,0.0,0.0,0.0,0.0,0
109.169.28.9,20.0,0.0,0.0,0.0,0.0,0.0,0
109.170.187.164,20.0,0.0,0.0,0.0,0.0,0.0,0
109.170.253.5,20.0,0.0,0.0,0.0,0.0,0.0,0
109.171.110.221,20.0,0.0,0.0,0.0,0.0,0.0,0
109.171.111.200,20.0,0.0,0.0,0.0,0.0,0.0,0
109.171.15.89,20.0,0.0,0.0,0.0,0.0,0.0,0
109.171.20.21,20.0,0.0,0.0,0.0,0.0,0.0,0
109.171.61.57,20.0,0.0,0.0,0.0,0.0,0.0,0
109.171.94.188,20.0,0.0,0.0,0.0,0.0,0.0,0
109.172.15.21,20.0,0.0,0.0,0.0,0.0,0.0,0
109.172.15.9,20.0,0.0,0.0,0.0,0.0,0.0,0
109.172.31.85,20.0,0.0,0.0,0.0,0.0,0.0,0
109.172.40.169,20.0,0.0,0.0,0.0,0.0,0.0,0
109.172.66.25,20.0,0.0,0.0,0.0,0.0,0.0,0
109.172.66.41,20.0,0.0,0.0,0.0,0.0,0.0,0
109.173.3.236,20.0,0.0,0.0,0.0,0.0,0.0,0
109.173.36.197,20.0,0.0,0.0,0.0,0.0,0.0,0
109.173.47.242,20.0,0.0,0.0,0.0,0.0,0.0,0
109.173.54.134,20.0,0.0,0.0,0.0,0.0,0.0,0
109.173.73.95,20.0,0.0,0.0,0.0,0.0,0.0,0
109.174.169.162,20.0,0.0,0.0,0.0,0.0,0.0,0
109.175.194.15,20.0,0.0,0.0,0.0,0.0,0.0,0
109.175.217.69,20.0,0.0,0.0,0.0,0.0,0.0,0
109.175.45.26,20.0,0.0,0.0,0.0,0.0,0.0,0
109.175.51.254,20.0,0.0,0.0,0.0,0.0,0.0,0
109.175.76.194,20.0,0.0,0.0,0.0,0.0,0.0,0
109.180.53.240,20.0,0.0,0.0,0.0,0.0,0.0,0
109.181.144.80,20.0,0.0,0.0,0.0,0.0,0.0,0
109.182.19.199,20.0,0.0,0.0,0.0,0.0,0.0,0
109.182.20.213,20.0,0.0,0.0,0.0,0.0,0.0,0
109.182.22.183,20.0,0.0,0.0,0.0,0.0,0.0,0
109.182.69.186,20.0,0.0,0.0,0.0,0.0,0.0,0
109.182.80.113,20.0,0.0,0.0,0.0,0.0,0.0,0
109.182.87.105,20.0,0.0,0.0,0.0,0.0,0.0,0
109.183.106.3,20.0,0.0,0.0,0.0,0.0,0.0,0
109.183.136.204,20.0,0.0,0.0,0.0,0.0,0.0,0
109.183.24.238,20.0,0.0,0.0,0.0,0.0,0.0,0
109.183.30.87,20.0,0.0,0.0,0.0,0.0,0.0,0
109.183.76.165,20.0,0.0,0.0,0.0,0.0,0.0,0
109.184.1.63,20.0,0.0,0.0,0.0,0.0,0.0,0
109.184.104.234,20.0,0.0,0.0,0.0,0.0,0.0,0
109.184.108.119,20.0,0.0,0.0,0.0,0.0,0.0,0
109.184.116.156,20.0,0.0,0.0,0.0,0.0,0.0,0
109.184.123.15,20.0,0.0,0.0,0.0,0.0,0.0,0
109.184.138.6,20.0,0.0,0.0,0.0,0.0,0.0,0
109.184.143.114,20.0,0.0,0.0,0.0,0.0,0.0,0
109.184.147.120,20.0,0.0,0.0,0.0,0.0,0.0,0
109.184.163.25,20.0,0.0,0.0,0.0,0.0,0.0,0
109.184.179.164,20.0,0.0,0.0,0.0,0.0,0.0,0
109.184.179.17,20.0,0.0,0.0,0.0,0.0,0.0,0
109.184.19.129,20.0,0.0,0.0,0.0,0.0,0.0,0
109.184.216.155,20.0,0.0,0.0,0.0,0.0,0.0,0
109.184.227.153,20.0,0.0,0.0,0.0,0.0,0.0,0
109.184.235.34,20.0,0.0,0.0,0.0,0.0,0.0,0
109.184.248.181,20.0,0.0,0.0,0.0,0.0,0.0,0
109.184.249.85,20.0,0.0,0.0,0.0,0.0,0.0,0
109.184.29.94,20.0,0.0,0.0,0.0,0.0,0.0,0
109.184.41.98,20.0,0.0,0.0,0.0,0.0,0.0,0
109.184.51.134,20.0,0.0,0.0,0.0,0.0,0.0,0
109.184.72.60,20.0,0.0,0.0,0.0,0.0,0.0,0
109.184.8.155,20.0,0.0,0.0,0.0,0.0,0.0,0
109.184.85.114,20.0,0.0,0.0,0.0,0.0,0.0,0
109.184.88.36,20.0,0.0,0.0,0.0,0.0,0.0,0
109.185.0.60,20.0,0.0,0.0,0.0,0.0,0.0,0
109.185.112.102,20.0,0.0,0.0,0.0,0.0,0.0,0
109.185.113.193,20.0,0.0,0.0,0.0,0.0,0.0,0
109.185.116.150,20.0,0.0,0.0,0.0,0.0,0.0,0
109.185.117.155,20.0,0.0,0.0,0.0,0.0,0.0,0
109.185.122.241,20.0,0.0,0.0,0.0,0.0,0.0,0
109.185.130.94,20.0,0.0,0.0,0.0,0.0,0.0,0
109.185.132.105,20.0,0.0,0.0,0.0,0.0,0.0,0
109.185.15.214,20.0,0.0,0.0,0.0,0.0,0.0,0
109.185.150.10,20.0,0.0,0.0,0.0,0.0,0.0,0
109.185.16.19,20.0,0.0,0.0,0.0,0.0,0.0,0
109.185.163.87,20.0,0.0,0.0,0.0,0.0,0.0,0
109.185.167.249,20.0,0.0,0.0,0.0,0.0,0.0,0
109.185.176.222,20.0,0.0,0.0,0.0,0.0,0.0,0
109.185.182.28,20.0,0.0,0.0,0.0,0.0,0.0,0
109.185.207.82,20.0,0.0,0.0,0.0,0.0,0.0,0
109.185.207.99,20.0,0.0,0.0,0.0,0.0,0.0,0
109.185.212.127,20.0,0.0,0.0,0.0,0.0,0.0,0
109.185.216.100,20.0,0.0,0.0,0.0,0.0,0.0,0
109.185.236.248,20.0,0.0,0.0,0.0,0.0,0.0,0
109.185.246.47,20.0,0.0,0.0,0.0,0.0,0.0,0
109.185.246.76,20.0,0.0,0.0,0.0,0.0,0.0,0
109.185.246.79,20.0,0.0,0.0,0.0,0.0,0.0,0
109.185.251.246,20.0,0.0,0.0,0.0,0.0,0.0,0
109.185.31.122,20.0,0.0,0.0,0.0,0.0,0.0,0
109.185.31.91,20.0,0.0,0.0,0.0,0.0,0.0,0
109.185.34.241,20.0,0.0,0.0,0.0,0.0,0.0,0
109.185.44.42,20.0,0.0,0.0,0.0,0.0,0.0,0
109.185.59.107,20.0,0.0,0.0,0.0,0.0,0.0,0
109.185.72.108,20.0,0.0,0.0,0.0,0.0,0.0,0
109.185.85.221,20.0,0.0,0.0,0.0,0.0,0.0,0
109.185.94.161,20.0,0.0,0.0,0.0,0.0,0.0,0
109.186.116.55,20.0,0.0,0.0,0.0,0.0,0.0,0
109.186.14.181,20.0,0.0,0.0,0.0,0.0,0.0,0
109.186.18.34,20.0,0.0,0.0,0.0,0.0,0.0,0
109.186.19.204,20.0,0.0,0.0,0.0,0.0,0.0,0
109.186.20.98,20.0,0.0,0.0,0.0,0.0,0.0,0
109.186.201.57,20.0,0.0,0.0,0.0,0.0,0.0,0
109.186.212.140,20.0,0.0,0.0,0.0,0.0,0.0,0
109.186.24.165,20.0,0.0,0.0,0.0,0.0,0.0,0
109.186.30.12,20.0,0.0,0.0,0.0,0.0,0.0,0
109.186.43.238,20.0,0.0,0.0,0.0,0.0,0.0,0
109.186.51.186,20.0,0.0,0.0,0.0,0.0,0.0,0
109.186.85.246,20.0,0.0,0.0,0.0,0.0,0.0,0
109.187.117.53,20.0,0.0,0.0,0.0,0.0,0.0,0
109.187.53.100,20.0,0.0,0.0,0.0,0.0,0.0,0
109.187.60.135,20.0,0.0,0.0,0.0,0.0,0.0,0
109.187.79.32,20.0,0.0,0.0,0.0,0.0,0.0,0
109.187.89.137,20.0,0.0,0.0,0.0,0.0,0.0,0
109.187.94.146,20.0,0.0,0.0,0.0,0.0,0.0,0
109.188.128.45,20.0,0.0,0.0,0.0,0.0,0.0,0
109.188.177.10,20.0,0.0,0.0,0.0,0.0,0.0,0
109.188.178.81,20.0,0.0,0.0,0.0,0.0,0.0,0
109.188.192.254,20.0,0.0,0.0,0.0,0.0,0.0,0
109.188.199.161,20.0,0.0,0.0,0.0,0.0,0.0,0
109.188.234.133,20.0,0.0,0.0,0.0,0.0,0.0,0
109.188.248.225,20.0,0.0,0.0,0.0,0.0,0.0,0
109.189.110.20,20.0,0.0,0.0,0.0,0.0,0.0,0
109.189.155.233,20.0,0.0,0.0,0.0,0.0,0.0,0
109.189.188.231,20.0,0.0,0.0,0.0,0.0,0.0,0
109.189.223.106,20.0,0.0,0.0,0.0,0.0,0.0,0
109.189.233.190,20.0,0.0,0.0,0.0,0.0,0.0,0
109.189.27.2,20.0,0.0,0.0,0.0,0.0,0.0,0
109.189.6.150,20.0,0.0,0.0,0.0,0.0,0.0,0
109.191.139.76,20.0,0.0,0.0,0.0,0.0,0.0,0
109.191.15.232,20.0,0.0,0.0,0.0,0.0,0.0,0
109.191.167.98,20.0,0.0,0.0,0.0,0.0,0.0,0
109.191.172.238,20.0,0.0,0.0,0.0,0.0,0.0,0
109.191.184.229,20.0,0.0,0.0,0.0,0.0,0.0,0
109.191.209.137,20.0,0.0,0.0,0.0,0.0,0.0,0
109.191.209.71,20.0,0.0,0.0,0.0,0.0,0.0,0
109.191.237.187,20.0,0.0,0.0,0.0,0.0,0.0,0
109.191.39.165,20.0,0.0,0.0,0.0,0.0,0.0,0
109.191.68.238,20.0,0.0,0.0,0.0,0.0,0.0,0
109.191.83.193,20.0,0.0,0.0,0.0,0.0,0.0,0
109.191.93.143,20.0,0.0,0.0,0.0,0.0,0.0,0
109.192.184.205,20.0,0.0,0.0,0.0,0.0,0.0,0
109.192.196.203,20.0,0.0,0.0,0.0,0.0,0.0,0
109.192.224.61,20.0,0.0,0.0,0.0,0.0,0.0,0
109.192.6.94,20.0,0.0,0.0,0.0,0.0,0.0,0
109.193.147.26,20.0,0.0,0.0,0.0,0.0,0.0,0
109.193.17.10,20.0,0.0,0.0,0.0,0.0,0.0,0
109.193.190.79,20.0,0.0,0.0,0.0,0.0,0.0,0
109.193.32.187,20.0,0.0,0.0,0.0,0.0,0.0,0
109.193.76.255,20.0,0.0,0.0,0.0,0.0,0.0,0
109.194.162.178,20.0,0.0,0.0,0.0,0.0,0.0,0
109.194.195.154,20.0,0.0,0.0,0.0,0.0,0.0,0
109.194.206.153,20.0,0.0,0.0,0.0,0.0,0.0,0
109.194.215.118,20.0,0.0,0.0,0.0,0.0,0.0,0
109.194.242.113,20.0,0.0,0.0,0.0,0.0,0.0,0
109.194.242.245,20.0,0.0,0.0,0.0,0.0,0.0,0
109.195.100.11,20.0,0.0,0.0,0.0,0.0,0.0,0
109.195.103.151,20.0,0.0,0.0,0.0,0.0,0.0,0
109.195.90.41,20.0,0.0,0.0,0.0,0.0,0.0,0
109.196.185.196,20.0,0.0,0.0,0.0,0.0,0.0,0
109.196.72.195,20.0,0.0,0.0,0.0,0.0,0.0,0
109.197.136.117,20.0,0.0,0.0,0.0,0.0,0.0,0
109.197.227.157,20.0,0.0,0.0,0.0,0.0,0.0,0
109.197.31.17,20.0,0.0,0.0,0.0,0.0,0.0,0
109.198.198.186,20.0,0.0,0.0,0.0,0.0,0.0,0
109.198.67.232,20.0,0.0,0.0,0.0,0.0,0.0,0
109.198.96.172,20.0,0.0,0.0,0.0,0.0,0.0,0
109.199.130.212,20.0,0.0,0.0,0.0,0.0,0.0,0
109.199.144.24,20.0,0.0,0.0,0.0,0.0,0.0,0
109.199.148.167,20.0,0.0,0.0,0.0,0.0,0.0,0
109.199.149.99,20.0,0.0,0.0,0.0,0.0,0.0,0
109.199.216.133,20.0,0.0,0.0,0.0,0.0,0.0,0
109.199.234.199,20.0,0.0,0.0,0.0,0.0,0.0,0
109.199.239.177,20.0,0.0,0.0,0.0,0.0,0.0,0
109.199.46.60,20.0,0.0,0.0,0.0,0.0,0.0,0
109.200.227.14,20.0,0.0,0.0,0.0,0.0,0.0,0
109.200.228.34,20.0,0.0,0.0,0.0,0.0,0.0,0
109.200.229.169,20.0,0.0,0.0,0.0,0.0,0.0,0
109.201.196.92,20.0,0.0,0.0,0.0,0.0,0.0,0
109.201.219.24,20.0,0.0,0.0,0.0,0.0,0.0,0
109.201.79.47,20.0,0.0,0.0,0.0,0.0,0.0,0
109.202.7.82,20.0,0.0,0.0,0.0,0.0,0.0,0
109.204.120.170,20.0,0.0,0.0,0.0,0.0,0.0,0
109.204.149.27,20.0,0.0,0.0,0.0,0.0,0.0,0
109.204.151.85,20.0,0.0,0.0,0.0,0.0,0.0,0
109.204.46.57,20.0,0.0,0.0,0.0,0.0,0.0,0
109.204.47.69,20.0,0.0,0.0,0.0,0.0,0.0,0
109.204.49.77,20.0,0.0,0.0,0.0,0.0,0.0,0
109.205.208.125,20.0,0.0,0.0,0.0,0.0,0.0,0
109.205.209.247,20.0,0.0,0.0,0.0,0.0,0.0,0
109.205.209.93,20.0,0.0,0.0,0.0,0.0,0.0,0
109.205.248.79,20.0,0.0,0.0,0.0,0.0,0.0,0
109.205.249.127,20.0,0.0,0.0,0.0,0.0,0.0,0
109.205.249.134,20.0,0.0,0.0,0.0,0.0,0.0,0
109.205.249.182,20.0,0.0,0.0,0.0,0.0,0.0,0
109.205.252.151,20.0,0.0,0.0,0.0,0.0,0.0,0
109.205.252.43,20.0,0.0,0.0,0.0,0.0,0.0,0
109.205.253.41,20.0,0.0,0.0,0.0,0.0,0.0,0
109.205.254.49,20.0,0.0,0.0,0.0,0.0,0.0,0
109.205.254.59,20.0,0.0,0.0,0.0,0.0,0.0,0
109.205.60.70,20.0,0.0,0.0,0.0,0.0,0.0,0
109.206.105.161,20.0,0.0,0.0,0.0,0.0,0.0,0
109.206.125.87,20.0,0.0,0.0,0.0,0.0,0.0,0
109.206.62.168,20.0,0.0,0.0,0.0,0.0,0.0,0
109.207.200.2,20.0,0.0,0.0,0.0,0.0,0.0,0
109.207.39.204,20.0,0.0,0.0,0.0,0.0,0.0,0
109.208.110.76,20.0,0.0,0.0,0.0,0.0,0.0,0
109.208.116.252,20.0,0.0,0.0,0.0,0.0,0.0,0
109.209.116.8,20.0,0.0,0.0,0.0,0.0,0.0,0
109.209.210.248,20.0,0.0,0.0,0.0,0.0,0.0,0
109.210.160.140,20.0,0.0,0.0,0.0,0.0,0.0,0
109.212.103.170,20.0,0.0,0.0,0.0,0.0,0.0,0
109.212.201.20,20.0,0.0,0.0,0.0,0.0,0.0,0
109.224.33.26,20.0,0.0,0.0,0.0,0.0,0.0,0
109.224.37.74,20.0,0.0,0.0,0.0,0.0,0.0,0
109.224.64.228,20.0,0.0,0.0,0.0,0.0,0.0,0
109.224.64.232,20.0,0.0,0.0,0.0,0.0,0.0,0
109.225.103.25,20.0,0.0,0.0,0.0,0.0,0.0,0
109.225.111.19,20.0,0.0,0.0,0.0,0.0,0.0,0
109.225.27.84,20.0,0.0,0.0,0.0,0.0,0.0,0
109.226.118.1,20.0,0.0,0.0,0.0,0.0,0.0,0
109.226.71.86,20.0,0.0,0.0,0.0,0.0,0.0,0
109.226.76.96,20.0,0.0,0.0,0.0,0.0,0.0,0
109.226.90.7,20.0,0.0,0.0,0.0,0.0,0.0,0
109.226.93.81,20.0,0.0,0.0,0.0,0.0,0.0,0
109.227.100.128,20.0,0.0,0.0,0.0,0.0,0.0,0
109.227.113.122,20.0,0.0,0.0,0.0,0.0,0.0,0
109.227.211.179,20.0,0.0,0.0,0.0,0.0,0.0,0
109.227.98.128,20.0,0.0,0.0,0.0,0.0,0.0,0
109.228.111.169,20.0,0.0,0.0,0.0,0.0,0.0,0
109.228.125.205,20.0,0.0,0.0,0.0,0.0,0.0,0
109.228.173.172,20.0,0.0,0.0,0.0,0.0,0.0,0
109.228.245.126,20.0,0.0,0.0,0.0,0.0,0.0,0
109.228.66.192,20.0,0.0,0.0,0.0,0.0,0.0,0
109.228.81.143,20.0,0.0,0.0,0.0,0.0,0.0,0
109.229.101.228,20.0,0.0,0.0,0.0,0.0,0.0,0
109.229.132.161,20.0,0.0,0.0,0.0,0.0,0.0,0
109.229.133.112,20.0,0.0,0.0,0.0,0.0,0.0,0
109.229.152.151,20.0,0.0,0.0,0.0,0.0,0.0,0
109.229.154.48,20.0,0.0,0.0,0.0,0.0,0.0,0
109.229.173.167,20.0,0.0,0.0,0.0,0.0,0.0,0
109.229.202.66,20.0,0.0,0.0,0.0,0.0,0.0,0
109.229.233.165,20.0,0.0,0.0,0.0,0.0,0.0,0
109.229.25.67,20.0,0.0,0.0,0.0,0.0,0.0,0
109.229.31.1,20.0,0.0,0.0,0.0,0.0,0.0,0
109.229.5.108,20.0,0.0,0.0,0.0,0.0,0.0,0
109.229.79.33,20.0,0.0,0.0,0.0,0.0,0.0,0
109.229.80.149,20.0,0.0,0.0,0.0,0.0,0.0,0
109.229.81.41,20.0,0.0,0.0,0.0,0.0,0.0,0
109.230.40.99,20.0,0.0,0.0,0.0,0.0,0.0,0
109.231.194.186,20.0,0.0,0.0,0.0,0.0,0.0,0
109.232.114.138,20.0,0.0,0.0,0.0,0.0,0.0,0
109.232.87.59,20.0,0.0,0.0,0.0,0.0,0.0,0
109.233.208.19,20.0,0.0,0.0,0.0,0.0,0.0,0
109.234.145.69,20.0,0.0,0.0,0.0,0.0,0.0,0
109.235.105.47,20.0,0.0,0.0,0.0,0.0,0.0,0
109.235.154.74,20.0,0.0,0.0,0.0,0.0,0.0,0
109.235.192.101,20.0,0.0,0.0,0.0,0.0,0.0,0
109.235.24.51,20.0,0.0,0.0,0.0,0.0,0.0,0
109.235.27.152,20.0,0.0,0.0,0.0,0.0,0.0,0
109.236.101.2,20.0,0.0,0.0,0.0,0.0,0.0,0
109.236.114.61,20.0,0.0,0.0,0.0,0.0,0.0,0
109.236.114.81,20.0,0.0,0.0,0.0,0.0,0.0,0
109.236.69.123,20.0,0.0,0.0,0.0,0.0,0.0,0
109.237.1.170,20.0,0.0,0.0,0.0,0.0,0.0,0
109.237.100.154,20.0,0.0,0.0,0.0,0.0,0.0,0
109.237.238.68,20.0,0.0,0.0,0.0,0.0,0.0,0
109.238.224.174,20.0,0.0,0.0,0.0,0.0,0.0,0
109.238.233.62,20.0,0.0,0.0,0.0,0.0,0.0,0
109.239.78.141,20.0,0.0,0.0,0.0,0.0,0.0,0
109.242.230.68,20.0,0.0,0.0,0.0,0.0,0.0,0
109.243.86.66,20.0,0.0,0.0,0.0,0.0,0.0,0
109.245.106.123,20.0,0.0,0.0,0.0,0.0,0.0,0
109.245.132.139,20.0,0.0,0.0,0.0,0.0,0.0,0
109.245.166.194,20.0,0.0,0.0,0.0,0.0,0.0,0
109.246.31.188,20.0,0.0,0.0,0.0,0.0,0.0,0
109.246.4.248,20.0,0.0,0.0,0.0,0.0,0.0,0
109.248.135.251,20.0,0.0,0.0,0.0,0.0,0.0,0
109.248.143.36,20.0,0.0,0.0,0.0,0.0,0.0,0
109.248.144.34,20.0,0.0,0.0,0.0,0.0,0.0,0
109.248.151.8,20.0,0.0,0.0,0.0,0.0,0.0,0
109.248.24.95,20.0,0.0,0.0,0.0,0.0,0.0,0
109.250.115.7,20.0,0.0,0.0,0.0,0.0,0.0,0
109.250.48.8,20.0,0.0,0.0,0.0,0.0,0.0,0
109.252.128.251,20.0,0.0,0.0,0.0,0.0,0.0,0
109.252.139.7,20.0,0.0,0.0,0.0,0.0,0.0,0
109.252.148.82,20.0,0.0,0.0,0.0,0.0,0.0,0
109.252.15.180,20.0,0.0,0.0,0.0,0.0,0.0,0
109.252.189.95,20.0,0.0,0.0,0.0,0.0,0.0,0
109.252.25.73,20.0,0.0,0.0,0.0,0.0,0.0,0
109.252.33.155,20.0,0.0,0.0,0.0,0.0,0.0,0
109.252.34.118,20.0,0.0,0.0,0.0,0.0,0.0,0
109.252.4.248,20.0,0.0,0.0,0.0,0.0,0.0,0
109.252.58.178,20.0,0.0,0.0,0.0,0.0,0.0,0
109.252.66.179,20.0,0.0,0.0,0.0,0.0,0.0,0
