SrcAddr,-1_0.0,-1_3.0,-1_5.0,-1_2.0,-1_1.0,-1_4.0,label
101.1.234.230,0.0,0.0,0.0,10.0,0.0,0.0,0
101.1.237.227,0.0,0.0,0.0,10.0,0.0,0.0,0
101.1.249.171,0.0,0.0,0.0,10.0,0.0,0.0,0
101.1.255.4,0.0,0.0,0.0,10.0,0.0,0.0,0
101.1.75.29,0.0,0.0,0.0,10.0,0.0,0.0,0
101.1.9.191,0.0,0.0,0.0,10.0,0.0,0.0,0
101.10.120.254,0.0,0.0,0.0,10.0,0.0,0.0,0
101.10.212.216,0.0,0.0,0.0,10.0,0.0,0.0,0
101.10.233.132,0.0,0.0,0.0,10.0,0.0,0.0,0
101.10.28.227,0.0,0.0,0.0,10.0,0.0,0.0,0
101.10.64.108,0.0,0.0,0.0,10.0,0.0,0.0,0
101.102.59.212,0.0,0.0,0.0,10.0,0.0,0.0,0
101.108.0.254,0.0,0.0,0.0,10.0,0.0,0.0,0
101.108.107.120,0.0,0.0,0.0,10.0,0.0,0.0,0
101.108.109.21,0.0,0.0,0.0,10.0,0.0,0.0,0
101.108.113.148,0.0,0.0,0.0,10.0,0.0,0.0,0
101.108.129.4,0.0,0.0,0.0,10.0,0.0,0.0,0
101.108.144.247,0.0,0.0,0.0,10.0,0.0,0.0,0
101.108.145.55,0.0,0.0,0.0,10.0,0.0,0.0,0
101.108.15.66,0.0,0.0,0.0,10.0,0.0,0.0,0
101.108.161.90,0.0,0.0,0.0,10.0,0.0,0.0,0
101.108.163.133,0.0,0.0,0.0,10.0,0.0,0.0,0
101.108.164.154,0.0,0.0,0.0,10.0,0.0,0.0,0
101.108.169.20,0.0,0.0,0.0,10.0,0.0,0.0,0
101.108.17.71,0.0,0.0,0.0,10.0,0.0,0.0,0
101.108.17.83,0.0,0.0,0.0,10.0,0.0,0.0,0
101.108.170.63,0.0,0.0,0.0,10.0,0.0,0.0,0
101.108.174.190,0.0,0.0,0.0,10.0,0.0,0.0,0
101.108.19.164,0.0,0.0,0.0,10.0,0.0,0.0,0
101.108.193.31,0.0,0.0,0.0,10.0,0.0,0.0,0
101.108.194.105,0.0,0.0,0.0,10.0,0.0,0.0,0
101.108.196.152,0.0,0.0,0.0,10.0,0.0,0.0,0
101.108.199.16,0.0,0.0,0.0,10.0,0.0,0.0,0
101.108.202.119,0.0,0.0,0.0,10.0,0.0,0.0,0
101.108.21.199,0.0,0.0,0.0,10.0,0.0,0.0,0
101.108.227.60,0.0,0.0,0.0,10.0,0.0,0.0,0
101.108.23.49,0.0,0.0,0.0,10.0,0.0,0.0,0
101.108.233.70,0.0,0.0,0.0,10.0,0.0,0.0,0
101.108.239.1,0.0,0.0,0.0,10.0,0.0,0.0,0
101.108.27.94,0.0,0.0,0.0,10.0,0.0,0.0,0
101.108.37.255,0.0,0.0,0.0,10.0,0.0,0.0,0
101.108.38.80,0.0,0.0,0.0,10.0,0.0,0.0,0
101.108.39.65,0.0,0.0,0.0,10.0,0.0,0.0,0
101.108.47.193,0.0,0.0,0.0,10.0,0.0,0.0,0
101.108.48.50,0.0,0.0,0.0,10.0,0.0,0.0,0
101.108.50.0,0.0,0.0,0.0,10.0,0.0,0.0,0
101.108.50.204,0.0,0.0,0.0,10.0,0.0,0.0,0
101.108.50.37,0.0,0.0,0.0,10.0,0.0,0.0,0
101.108.55.174,0.0,0.0,0.0,10.0,0.0,0.0,0
101.108.58.0,0.0,0.0,0.0,10.0,0.0,0.0,0
101.108.59.187,0.0,0.0,0.0,10.0,0.0,0.0,0
101.108.59.228,0.0,0.0,0.0,10.0,0.0,0.0,0
101.108.65.119,0.0,0.0,0.0,10.0,0.0,0.0,0
101.108.7.1,0.0,0.0,0.0,10.0,0.0,0.0,0
101.108.71.121,0.0,0.0,0.0,10.0,0.0,0.0,0
101.108.74.217,0.0,0.0,0.0,10.0,0.0,0.0,0
101.109.111.32,0.0,0.0,0.0,10.0,0.0,0.0,0
101.109.13.226,0.0,0.0,0.0,10.0,0.0,0.0,0
101.109.131.118,0.0,0.0,0.0,10.0,0.0,0.0,0
101.109.135.255,0.0,0.0,0.0,10.0,0.0,0.0,0
101.109.138.3,0.0,0.0,0.0,10.0,0.0,0.0,0
101.109.139.251,0.0,0.0,0.0,10.0,0.0,0.0,0
101.109.147.247,0.0,0.0,0.0,10.0,0.0,0.0,0
101.109.148.239,0.0,0.0,0.0,10.0,0.0,0.0,0
101.109.15.44,0.0,0.0,0.0,10.0,0.0,0.0,0
101.109.150.181,0.0,0.0,0.0,10.0,0.0,0.0,0
101.109.152.153,0.0,0.0,0.0,10.0,0.0,0.0,0
101.109.157.216,0.0,0.0,0.0,10.0,0.0,0.0,0
101.109.162.165,0.0,0.0,0.0,10.0,0.0,0.0,0
101.109.181.19,0.0,0.0,0.0,10.0,0.0,0.0,0
101.109.183.156,0.0,0.0,0.0,10.0,0.0,0.0,0
101.109.197.205,0.0,0.0,0.0,10.0,0.0,0.0,0
101.109.2.189,0.0,0.0,0.0,10.0,0.0,0.0,0
101.109.206.190,0.0,0.0,0.0,10.0,0.0,0.0,0
101.109.216.181,0.0,0.0,0.0,10.0,0.0,0.0,0
101.109.217.244,0.0,0.0,0.0,10.0,0.0,0.0,0
101.109.219.128,0.0,0.0,0.0,10.0,0.0,0.0,0
101.109.220.67,0.0,0.0,0.0,10.0,0.0,0.0,0
101.109.26.229,0.0,0.0,0.0,10.0,0.0,0.0,0
101.109.32.143,0.0,0.0,0.0,10.0,0.0,0.0,0
101.109.32.183,0.0,0.0,0.0,10.0,0.0,0.0,0
101.109.39.91,0.0,0.0,0.0,10.0,0.0,0.0,0
101.109.4.249,0.0,0.0,0.0,10.0,0.0,0.0,0
101.109.43.130,0.0,0.0,0.0,10.0,0.0,0.0,0
101.109.67.184,0.0,0.0,0.0,10.0,0.0,0.0,0
101.109.69.62,0.0,0.0,0.0,10.0,0.0,0.0,0
101.109.7.225,0.0,0.0,0.0,10.0,0.0,0.0,0
101.109.71.154,0.0,0.0,0.0,10.0,0.0,0.0,0
101.109.72.194,0.0,0.0,0.0,10.0,0.0,0.0,0
101.109.72.72,0.0,0.0,0.0,10.0,0.0,0.0,0
101.109.78.165,0.0,0.0,0.0,10.0,0.0,0.0,0
101.109.80.102,0.0,0.0,0.0,10.0,0.0,0.0,0
101.109.80.63,0.0,0.0,0.0,10.0,0.0,0.0,0
101.109.81.47,0.0,0.0,0.0,10.0,0.0,0.0,0
101.109.86.158,0.0,0.0,0.0,10.0,0.0,0.0,0
101.109.86.23,0.0,0.0,0.0,10.0,0.0,0.0,0
101.109.87.19,0.0,0.0,0.0,10.0,0.0,0.0,0
101.109.92.122,0.0,0.0,0.0,10.0,0.0,0.0,0
101.109.94.104,0.0,0.0,0.0,10.0,0.0,0.0,0
101.11.171.168,0.0,0.0,0.0,10.0,0.0,0.0,0
101.11.179.80,0.0,0.0,0.0,10.0,0.0,0.0,0
101.11.195.208,0.0,0.0,0.0,10.0,0.0,0.0,0
101.11.196.109,0.0,0.0,0.0,10.0,0.0,0.0,0
101.11.223.143,0.0,0.0,0.0,10.0,0.0,0.0,0
101.11.76.121,0.0,0.0,0.0,10.0,0.0,0.0,0
101.111.10.224,0.0,0.0,0.0,10.0,0.0,0.0,0
101.111.18.40,0.0,0.0,0.0,10.0,0.0,0.0,0
101.115.165.20,0.0,0.0,0.0,10.0,0.0,0.0,0
101.115.165.26,0.0,0.0,0.0,10.0,0.0,0.0,0
101.115.165.28,0.0,0.0,0.0,10.0,0.0,0.0,0
101.115.165.36,0.0,0.0,0.0,10.0,0.0,0.0,0
101.115.165.39,0.0,0.0,0.0,10.0,0.0,0.0,0
101.115.165.48,0.0,0.0,0.0,10.0,0.0,0.0,0
101.115.165.51,0.0,0.0,0.0,10.0,0.0,0.0,0
101.115.165.84,0.0,0.0,0.0,10.0,0.0,0.0,0
101.118.125.196,0.0,0.0,0.0,10.0,0.0,0.0,0
101.118.14.72,0.0,0.0,0.0,10.0,0.0,0.0,0
101.118.171.32,0.0,0.0,0.0,10.0,0.0,0.0,0
101.118.228.127,0.0,0.0,0.0,10.0,0.0,0.0,0
101.118.43.98,0.0,0.0,0.0,10.0,0.0,0.0,0
101.118.54.207,0.0,0.0,0.0,10.0,0.0,0.0,0
101.118.62.255,0.0,0.0,0.0,10.0,0.0,0.0,0
101.118.67.204,0.0,0.0,0.0,10.0,0.0,0.0,0
101.118.73.119,0.0,0.0,0.0,10.0,0.0,0.0,0
101.118.89.52,0.0,0.0,0.0,10.0,0.0,0.0,0
101.12.183.145,0.0,0.0,0.0,10.0,0.0,0.0,0
101.12.185.150,0.0,0.0,0.0,10.0,0.0,0.0,0
101.12.241.237,0.0,0.0,0.0,10.0,0.0,0.0,0
101.12.48.239,0.0,0.0,0.0,10.0,0.0,0.0,0
101.128.129.24,0.0,0.0,0.0,10.0,0.0,0.0,0
101.128.132.134,0.0,0.0,0.0,10.0,0.0,0.0,0
101.128.137.115,0.0,0.0,0.0,10.0,0.0,0.0,0
101.128.137.174,0.0,0.0,0.0,10.0,0.0,0.0,0
101.128.137.61,0.0,0.0,0.0,10.0,0.0,0.0,0
101.128.152.68,0.0,0.0,0.0,10.0,0.0,0.0,0
101.128.156.67,0.0,0.0,0.0,10.0,0.0,0.0,0
101.13.157.47,0.0,0.0,0.0,10.0,0.0,0.0,0
101.13.17.251,0.0,0.0,0.0,10.0,0.0,0.0,0
101.13.180.11,0.0,0.0,0.0,10.0,0.0,0.0,0
101.13.38.233,0.0,0.0,0.0,10.0,0.0,0.0,0
101.13.90.174,0.0,0.0,0.0,10.0,0.0,0.0,0
101.140.100.208,0.0,0.0,0.0,10.0,0.0,0.0,0
101.140.15.32,0.0,0.0,0.0,10.0,0.0,0.0,0
101.140.16.43,0.0,0.0,0.0,10.0,0.0,0.0,0
101.140.170.163,0.0,0.0,0.0,10.0,0.0,0.0,0
101.140.18.232,0.0,0.0,0.0,10.0,0.0,0.0,0
101.140.20.151,0.0,0.0,0.0,10.0,0.0,0.0,0
101.140.200.73,0.0,0.0,0.0,10.0,0.0,0.0,0
101.140.210.120,0.0,0.0,0.0,10.0,0.0,0.0,0
101.140.210.56,0.0,0.0,0.0,10.0,0.0,0.0,0
101.140.210.74,0.0,0.0,0.0,10.0,0.0,0.0,0
101.140.247.150,0.0,0.0,0.0,10.0,0.0,0.0,0
101.140.48.206,0.0,0.0,0.0,10.0,0.0,0.0,0
101.140.84.160,0.0,0.0,0.0,10.0,0.0,0.0,0
101.140.86.128,0.0,0.0,0.0,10.0,0.0,0.0,0
101.140.89.47,0.0,0.0,0.0,10.0,0.0,0.0,0
101.140.98.221,0.0,0.0,0.0,10.0,0.0,0.0,0
101.142.13.164,0.0,0.0,0.0,10.0,0.0,0.0,0
101.142.146.200,0.0,0.0,0.0,10.0,0.0,0.0,0
101.142.154.96,0.0,0.0,0.0,10.0,0.0,0.0,0
101.142.165.107,0.0,0.0,0.0,10.0,0.0,0.0,0
101.142.165.133,0.0,0.0,0.0,10.0,0.0,0.0,0
101.142.166.39,0.0,0.0,0.0,10.0,0.0,0.0,0
101.142.167.233,0.0,0.0,0.0,10.0,0.0,0.0,0
101.142.173.177,0.0,0.0,0.0,10.0,0.0,0.0,0
101.142.210.174,0.0,0.0,0.0,10.0,0.0,0.0,0
101.142.215.13,0.0,0.0,0.0,10.0,0.0,0.0,0
101.142.220.13,0.0,0.0,0.0,10.0,0.0,0.0,0
101.142.42.27,0.0,0.0,0.0,10.0,0.0,0.0,0
101.142.5.195,0.0,0.0,0.0,10.0,0.0,0.0,0
101.142.7.129,0.0,0.0,0.0,10.0,0.0,0.0,0
101.142.72.227,0.0,0.0,0.0,10.0,0.0,0.0,0
101.142.72.91,0.0,0.0,0.0,10.0,0.0,0.0,0
101.142.86.41,0.0,0.0,0.0,10.0,0.0,0.0,0
101.142.91.178,0.0,0.0,0.0,10.0,0.0,0.0,0
101.142.92.109,0.0,0.0,0.0,10.0,0.0,0.0,0
101.142.95.154,0.0,0.0,0.0,10.0,0.0,0.0,0
101.142.99.219,0.0,0.0,0.0,10.0,0.0,0.0,0
101.143.240.33,0.0,0.0,0.0,10.0,0.0,0.0,0
101.169.116.94,0.0,0.0,0.0,10.0,0.0,0.0,0
101.169.127.46,0.0,0.0,0.0,10.0,0.0,0.0,0
101.169.133.243,0.0,0.0,0.0,10.0,0.0,0.0,0
101.169.185.29,0.0,0.0,0.0,10.0,0.0,0.0,0
101.169.235.135,0.0,0.0,0.0,10.0,0.0,0.0,0
101.169.24.210,0.0,0.0,0.0,10.0,0.0,0.0,0
101.169.3.117,0.0,0.0,0.0,10.0,0.0,0.0,0
101.169.37.15,0.0,0.0,0.0,10.0,0.0,0.0,0
101.169.37.3,0.0,0.0,0.0,10.0,0.0,0.0,0
101.169.42.99,0.0,0.0,0.0,10.0,0.0,0.0,0
101.169.8.8,0.0,0.0,0.0,10.0,0.0,0.0,0
101.172.86.148,0.0,0.0,0.0,10.0,0.0,0.0,0
101.173.102.126,0.0,0.0,0.0,10.0,0.0,0.0,0
101.173.120.189,0.0,0.0,0.0,10.0,0.0,0.0,0
101.173.165.53,0.0,0.0,0.0,10.0,0.0,0.0,0
101.173.39.97,0.0,0.0,0.0,10.0,0.0,0.0,0
101.173.93.197,0.0,0.0,0.0,10.0,0.0,0.0,0
101.2.119.183,0.0,0.0,0.0,10.0,0.0,0.0,0
101.2.184.130,0.0,0.0,0.0,10.0,0.0,0.0,0
101.2.186.163,0.0,0.0,0.0,10.0,0.0,0.0,0
101.2.187.75,0.0,0.0,0.0,10.0,0.0,0.0,0
101.2.28.96,0.0,0.0,0.0,10.0,0.0,0.0,0
101.208.139.185,0.0,0.0,0.0,10.0,0.0,0.0,0
101.208.60.199,0.0,0.0,0.0,10.0,0.0,0.0,0
101.212.190.166,0.0,0.0,0.0,10.0,0.0,0.0,0
101.224.38.11,0.0,0.0,0.0,10.0,0.0,0.0,0
101.224.40.17,0.0,0.0,0.0,10.0,0.0,0.0,0
101.224.40.85,0.0,0.0,0.0,10.0,0.0,0.0,0
101.224.41.45,0.0,0.0,0.0,10.0,0.0,0.0,0
101.228.94.196,0.0,0.0,0.0,10.0,0.0,0.0,0
101.228.94.52,0.0,0.0,0.0,10.0,0.0,0.0,0
101.44.7.102,0.0,0.0,0.0,10.0,0.0,0.0,0
101.45.20.7,0.0,0.0,0.0,10.0,0.0,0.0,0
101.5.244.145,0.0,0.0,0.0,10.0,0.0,0.0,0
101.50.142.254,0.0,0.0,0.0,10.0,0.0,0.0,0
101.50.155.251,0.0,0.0,0.0,10.0,0.0,0.0,0
101.50.16.77,0.0,0.0,0.0,10.0,0.0,0.0,0
101.50.161.196,0.0,0.0,0.0,10.0,0.0,0.0,0
101.50.17.25,0.0,0.0,0.0,10.0,0.0,0.0,0
101.50.174.90,0.0,0.0,0.0,10.0,0.0,0.0,0
101.51.141.49,0.0,0.0,0.0,10.0,0.0,0.0,0
101.51.142.31,0.0,0.0,0.0,10.0,0.0,0.0,0
101.51.21.94,0.0,0.0,0.0,10.0,0.0,0.0,0
101.51.47.76,0.0,0.0,0.0,10.0,0.0,0.0,0
101.51.82.18,0.0,0.0,0.0,10.0,0.0,0.0,0
101.51.82.27,0.0,0.0,0.0,10.0,0.0,0.0,0
101.51.84.207,0.0,0.0,0.0,10.0,0.0,0.0,0
101.51.92.20,0.0,0.0,0.0,10.0,0.0,0.0,0
101.51.95.148,0.0,0.0,0.0,10.0,0.0,0.0,0
101.51.95.149,0.0,0.0,0.0,10.0,0.0,0.0,0
101.51.97.138,0.0,0.0,0.0,10.0,0.0,0.0,0
101.51.98.253,0.0,0.0,0.0,10.0,0.0,0.0,0
101.51.99.2,0.0,0.0,0.0,10.0,0.0,0.0,0
101.64.3.249,0.0,0.0,0.0,10.0,0.0,0.0,0
101.64.67.196,0.0,0.0,0.0,10.0,0.0,0.0,0
101.8.112.173,0.0,0.0,0.0,10.0,0.0,0.0,0
101.8.14.154,0.0,0.0,0.0,10.0,0.0,0.0,0
101.8.151.247,0.0,0.0,0.0,10.0,0.0,0.0,0
101.8.178.6,0.0,0.0,0.0,10.0,0.0,0.0,0
101.8.189.207,0.0,0.0,0.0,10.0,0.0,0.0,0
101.8.210.113,0.0,0.0,0.0,10.0,0.0,0.0,0
101.8.228.39,0.0,0.0,0.0,10.0,0.0,0.0,0
101.8.61.18,0.0,0.0,0.0,10.0,0.0,0.0,0
101.8.92.23,0.0,0.0,0.0,10.0,0.0,0.0,0
101.8.94.151,0.0,0.0,0.0,10.0,0.0,0.0,0
101.9.112.245,0.0,0.0,0.0,10.0,0.0,0.0,0
101.96.61.155,0.0,0.0,0.0,10.0,0.0,0.0,0
101.99.128.208,0.0,0.0,0.0,10.0,0.0,0.0,0
101.99.129.190,0.0,0.0,0.0,10.0,0.0,0.0,0
101.99.137.53,0.0,0.0,0.0,10.0,0.0,0.0,0
101.99.142.185,0.0,0.0,0.0,10.0,0.0,0.0,0
101.99.144.155,0.0,0.0,0.0,10.0,0.0,0.0,0
101.99.52.28,0.0,0.0,0.0,10.0,0.0,0.0,0
103.1.164.199,0.0,0.0,0.0,10.0,0.0,0.0,0
103.1.164.200,0.0,0.0,0.0,10.0,0.0,0.0,0
103.1.165.199,0.0,0.0,0.0,10.0,0.0,0.0,0
103.1.165.200,0.0,0.0,0.0,10.0,0.0,0.0,0
103.1.166.199,0.0,0.0,0.0,10.0,0.0,0.0,0
103.1.166.200,0.0,0.0,0.0,10.0,0.0,0.0,0
103.1.167.199,0.0,0.0,0.0,10.0,0.0,0.0,0
103.1.167.200,0.0,0.0,0.0,10.0,0.0,0.0,0
103.1.6.2,0.0,0.0,0.0,10.0,0.0,0.0,0
103.246.107.2,0.0,0.0,0.0,10.0,0.0,0.0,0
103.29.98.70,0.0,0.0,0.0,10.0,0.0,0.0,0
103.3.232.63,0.0,0.0,0.0,10.0,0.0,0.0,0
105.137.114.1,0.0,0.0,0.0,10.0,0.0,0.0,0
105.137.117.224,0.0,0.0,0.0,10.0,0.0,0.0,0
105.137.222.66,0.0,0.0,0.0,10.0,0.0,0.0,0
105.137.9.33,0.0,0.0,0.0,10.0,0.0,0.0,0
105.138.104.192,0.0,0.0,0.0,10.0,0.0,0.0,0
105.138.151.192,0.0,0.0,0.0,10.0,0.0,0.0,0
105.138.157.99,0.0,0.0,0.0,10.0,0.0,0.0,0
105.138.192.65,0.0,0.0,0.0,10.0,0.0,0.0,0
105.138.240.128,0.0,0.0,0.0,10.0,0.0,0.0,0
105.138.59.96,0.0,0.0,0.0,10.0,0.0,0.0,0
105.139.140.35,0.0,0.0,0.0,10.0,0.0,0.0,0
105.139.24.1,0.0,0.0,0.0,10.0,0.0,0.0,0
105.139.29.128,0.0,0.0,0.0,10.0,0.0,0.0,0
105.139.50.65,0.0,0.0,0.0,10.0,0.0,0.0,0
105.141.17.100,0.0,0.0,0.0,10.0,0.0,0.0,0
105.141.228.66,0.0,0.0,0.0,10.0,0.0,0.0,0
105.142.158.128,0.0,0.0,0.0,10.0,0.0,0.0,0
105.142.16.225,0.0,0.0,0.0,10.0,0.0,0.0,0
105.142.201.66,0.0,0.0,0.0,10.0,0.0,0.0,0
105.143.131.160,0.0,0.0,0.0,10.0,0.0,0.0,0
105.143.28.160,0.0,0.0,0.0,10.0,0.0,0.0,0
105.143.34.163,0.0,0.0,0.0,10.0,0.0,0.0,0
105.143.75.64,0.0,0.0,0.0,10.0,0.0,0.0,0
106.128.14.165,0.0,0.0,0.0,10.0,0.0,0.0,0
106.128.213.41,0.0,0.0,0.0,10.0,0.0,0.0,0
106.129.147.124,0.0,0.0,0.0,10.0,0.0,0.0,0
106.130.201.248,0.0,0.0,0.0,10.0,0.0,0.0,0
106.131.240.130,0.0,0.0,0.0,10.0,0.0,0.0,0
106.131.65.137,0.0,0.0,0.0,10.0,0.0,0.0,0
106.132.197.226,0.0,0.0,0.0,10.0,0.0,0.0,0
106.132.249.53,0.0,0.0,0.0,10.0,0.0,0.0,0
106.132.48.208,0.0,0.0,0.0,10.0,0.0,0.0,0
106.133.90.236,0.0,0.0,0.0,10.0,0.0,0.0,0
106.138.131.143,0.0,0.0,0.0,10.0,0.0,0.0,0
106.142.103.116,0.0,0.0,0.0,10.0,0.0,0.0,0
106.142.250.247,0.0,0.0,0.0,10.0,0.0,0.0,0
106.143.61.60,0.0,0.0,0.0,10.0,0.0,0.0,0
106.144.115.119,0.0,0.0,0.0,10.0,0.0,0.0,0
106.144.19.151,0.0,0.0,0.0,10.0,0.0,0.0,0
106.147.228.215,0.0,0.0,0.0,10.0,0.0,0.0,0
106.149.11.89,0.0,0.0,0.0,10.0,0.0,0.0,0
106.149.191.33,0.0,0.0,0.0,10.0,0.0,0.0,0
106.154.0.178,0.0,0.0,0.0,10.0,0.0,0.0,0
106.154.125.165,0.0,0.0,0.0,10.0,0.0,0.0,0
106.154.136.205,0.0,0.0,0.0,10.0,0.0,0.0,0
106.154.195.126,0.0,0.0,0.0,10.0,0.0,0.0,0
106.154.248.113,0.0,0.0,0.0,10.0,0.0,0.0,0
106.154.28.7,0.0,0.0,0.0,10.0,0.0,0.0,0
106.154.34.47,0.0,0.0,0.0,10.0,0.0,0.0,0
106.155.112.116,0.0,0.0,0.0,10.0,0.0,0.0,0
106.155.204.30,0.0,0.0,0.0,10.0,0.0,0.0,0
106.155.37.141,0.0,0.0,0.0,10.0,0.0,0.0,0
106.156.128.72,0.0,0.0,0.0,10.0,0.0,0.0,0
106.157.17.120,0.0,0.0,0.0,10.0,0.0,0.0,0
106.158.117.240,0.0,0.0,0.0,10.0,0.0,0.0,0
106.158.128.136,0.0,0.0,0.0,10.0,0.0,0.0,0
106.158.243.191,0.0,0.0,0.0,10.0,0.0,0.0,0
106.159.201.131,0.0,0.0,0.0,10.0,0.0,0.0,0
106.159.236.107,0.0,0.0,0.0,10.0,0.0,0.0,0
106.172.102.185,0.0,0.0,0.0,10.0,0.0,0.0,0
106.172.105.141,0.0,0.0,0.0,10.0,0.0,0.0,0
106.172.152.57,0.0,0.0,0.0,10.0,0.0,0.0,0
106.70.203.161,0.0,0.0,0.0,10.0,0.0,0.0,0
106.70.208.178,0.0,0.0,0.0,10.0,0.0,0.0,0
106.70.240.118,0.0,0.0,0.0,10.0,0.0,0.0,0
106.70.51.120,0.0,0.0,0.0,10.0,0.0,0.0,0
106.71.12.65,0.0,0.0,0.0,10.0,0.0,0.0,0
106.71.132.153,0.0,0.0,0.0,10.0,0.0,0.0,0
106.71.182.96,0.0,0.0,0.0,10.0,0.0,0.0,0
106.71.5.160,0.0,0.0,0.0,10.0,0.0,0.0,0
106.71.52.24,0.0,0.0,0.0,10.0,0.0,0.0,0
106.76.104.96,0.0,0.0,0.0,10.0,0.0,0.0,0
106.76.171.78,0.0,0.0,0.0,10.0,0.0,0.0,0
106.76.178.46,0.0,0.0,0.0,10.0,0.0,0.0,0
106.76.87.168,0.0,0.0,0.0,10.0,0.0,0.0,0
107.10.12.186,0.0,0.0,0.0,10.0,0.0,0.0,0
107.10.12.75,0.0,0.0,0.0,10.0,0.0,0.0,0
107.10.127.104,0.0,0.0,0.0,10.0,0.0,0.0,0
107.10.13.159,0.0,0.0,0.0,10.0,0.0,0.0,0
107.10.19.125,0.0,0.0,0.0,10.0,0.0,0.0,0
107.10.192.247,0.0,0.0,0.0,10.0,0.0,0.0,0
107.10.231.123,0.0,0.0,0.0,10.0,0.0,0.0,0
107.10.232.107,0.0,0.0,0.0,10.0,0.0,0.0,0
107.10.249.39,0.0,0.0,0.0,10.0,0.0,0.0,0
107.10.29.185,0.0,0.0,0.0,10.0,0.0,0.0,0
107.10.49.253,0.0,0.0,0.0,10.0,0.0,0.0,0
107.10.51.155,0.0,0.0,0.0,10.0,0.0,0.0,0
107.10.73.43,0.0,0.0,0.0,10.0,0.0,0.0,0
107.10.76.69,0.0,0.0,0.0,10.0,0.0,0.0,0
107.10.96.196,0.0,0.0,0.0,10.0,0.0,0.0,0
107.10.98.201,0.0,0.0,0.0,10.0,0.0,0.0,0
107.17.13.75,0.0,0.0,0.0,10.0,0.0,0.0,0
107.18.31.67,0.0,0.0,0.0,10.0,0.0,0.0,0
107.2.144.27,0.0,0.0,0.0,10.0,0.0,0.0,0
107.2.157.48,0.0,0.0,0.0,10.0,0.0,0.0,0
107.2.162.217,0.0,0.0,0.0,10.0,0.0,0.0,0
107.2.173.27,0.0,0.0,0.0,10.0,0.0,0.0,0
107.2.173.65,0.0,0.0,0.0,10.0,0.0,0.0,0
107.2.183.110,0.0,0.0,0.0,10.0,0.0,0.0,0
107.2.192.144,0.0,0.0,0.0,10.0,0.0,0.0,0
107.2.210.59,0.0,0.0,0.0,10.0,0.0,0.0,0
107.20.249.207,0.0,0.0,0.0,10.0,0.0,0.0,0
107.20.249.56,0.0,0.0,0.0,10.0,0.0,0.0,0
107.20.249.63,0.0,0.0,0.0,10.0,0.0,0.0,0
107.20.249.77,0.0,0.0,0.0,10.0,0.0,0.0,0
107.27.213.113,0.0,0.0,0.0,10.0,0.0,0.0,0
107.27.47.121,0.0,0.0,0.0,10.0,0.0,0.0,0
107.28.134.114,0.0,0.0,0.0,10.0,0.0,0.0,0
107.29.122.74,0.0,0.0,0.0,10.0,0.0,0.0,0
107.29.18.50,0.0,0.0,0.0,10.0,0.0,0.0,0
107.3.132.20,0.0,0.0,0.0,10.0,0.0,0.0,0
107.3.136.184,0.0,0.0,0.0,10.0,0.0,0.0,0
107.3.146.17,0.0,0.0,0.0,10.0,0.0,0.0,0
107.3.200.53,0.0,0.0,0.0,10.0,0.0,0.0,0
107.3.201.38,0.0,0.0,0.0,10.0,0.0,0.0,0
107.3.214.28,0.0,0.0,0.0,10.0,0.0,0.0,0
107.3.22.255,0.0,0.0,0.0,10.0,0.0,0.0,0
107.3.40.46,0.0,0.0,0.0,10.0,0.0,0.0,0
107.3.42.206,0.0,0.0,0.0,10.0,0.0,0.0,0
107.3.67.111,0.0,0.0,0.0,10.0,0.0,0.0,0
107.3.86.147,0.0,0.0,0.0,10.0,0.0,0.0,0
107.3.93.253,0.0,0.0,0.0,10.0,0.0,0.0,0
107.3.98.148,0.0,0.0,0.0,10.0,0.0,0.0,0
107.30.106.191,0.0,0.0,0.0,10.0,0.0,0.0,0
107.30.179.209,0.0,0.0,0.0,10.0,0.0,0.0,0
107.31.142.211,0.0,0.0,0.0,10.0,0.0,0.0,0
107.31.229.255,0.0,0.0,0.0,10.0,0.0,0.0,0
107.31.83.247,0.0,0.0,0.0,10.0,0.0,0.0,0
107.32.193.90,0.0,0.0,0.0,10.0,0.0,0.0,0
107.32.211.208,0.0,0.0,0.0,10.0,0.0,0.0,0
107.33.150.31,0.0,0.0,0.0,10.0,0.0,0.0,0
107.34.90.195,0.0,0.0,0.0,10.0,0.0,0.0,0
107.37.125.2,0.0,0.0,0.0,10.0,0.0,0.0,0
107.38.88.87,0.0,0.0,0.0,10.0,0.0,0.0,0
107.39.237.206,0.0,0.0,0.0,10.0,0.0,0.0,0
107.39.4.189,0.0,0.0,0.0,10.0,0.0,0.0,0
107.4.102.161,0.0,0.0,0.0,10.0,0.0,0.0,0
107.4.107.0,0.0,0.0,0.0,10.0,0.0,0.0,0
107.4.140.14,0.0,0.0,0.0,10.0,0.0,0.0,0
107.4.23.239,0.0,0.0,0.0,10.0,0.0,0.0,0
107.4.42.20,0.0,0.0,0.0,10.0,0.0,0.0,0
107.4.46.17,0.0,0.0,0.0,10.0,0.0,0.0,0
107.4.73.220,0.0,0.0,0.0,10.0,0.0,0.0,0
107.43.238.162,0.0,0.0,0.0,10.0,0.0,0.0,0
107.44.181.199,0.0,0.0,0.0,10.0,0.0,0.0,0
107.45.116.206,0.0,0.0,0.0,10.0,0.0,0.0,0
